country_yq,country,year_quarter,year_quarter_aux,reer_index,exports_all,exports_imports,ca_gdp,debt_reserves,portfolio_pib,real_gdp_yoy,cpi_index,fiscal_gdp,creditgdp,lending_deposit,msci_index,fed_funds,vix,id,bo,br,cl,co,mx,py,pe,uy
AR2007Q3,AR,2007-Q3,1/7/2007,-0.141820633,0.082401289,1.215322574,0.020095915,0.357337905,-0.004302704,0.084277977,0.184233212,0.030479883,0.225,1.92278481,0.088565499,0.050733333,0.452471544,1,0,0,0,0,0,0,0,0
AR2007Q4,AR,2007-Q4,1/10/2007,-0.134099479,0.11169449,1.262546536,0.021005762,0.487443988,0.004584134,0.092673486,0.198570616,0.031139538,0.219,1.730526316,0.13569273,0.044966667,0.020204584,1,0,0,0,0,0,0,0,0
AR2008Q1,AR,2008-Q1,1/1/2008,-0.129148278,0.063525267,1.199466511,0.02203823,0.433366563,-0.000919794,0.069123146,0.224346179,0.028294437,0.212,1.721428571,-0.102482852,0.031766667,0.170309512,1,0,0,0,0,0,0,0,0
AR2008Q2,AR,2008-Q2,1/4/2008,-0.15664187,-0.047466492,1.057128589,0.015294359,0.472445777,-0.003933209,0.054526855,0.242898927,0.024099407,0.202,1.78627451,0.033920258,0.020866667,-0.233880591,1,0,0,0,0,0,0,0,0
AR2008Q3,AR,2008-Q3,1/7/2008,-0.199348864,0.284602656,1.374098092,0.021404876,0.499220027,-0.00569474,0.060060161,0.204620321,0.016446312,0.2,1.769090909,-0.205998598,0.0194,0.192975798,1,0,0,0,0,0,0,0,0
AR2008Q4,AR,2008-Q4,1/10/2008,-0.260632389,-0.273667785,1.164942062,0.014911497,0.355860777,-0.004821347,-0.019789909,0.187348773,0.007383746,0.202,1.816778523,-0.52909797,0.005066667,0.848862581,1,0,0,0,0,0,0,0,0
AR2009Q1,AR,2009-Q1,1/1/2009,-0.217166748,-0.085840612,1.33692178,0.014663106,0.356972674,6.99531E-05,-0.061887552,0.158130183,0.01321034,0.205,1.9624,-0.044029371,0.001833333,-0.264002878,1,0,0,0,0,0,0,0,0
AR2009Q2,AR,2009-Q2,1/4/2009,-0.14638217,0.017117341,1.433079182,0.026672352,0.373661316,-0.000880769,-0.112745472,0.126258853,0.01166721,0.207,1.805785124,0.276688933,0.0018,-0.309678851,1,0,0,0,0,0,0,0,0
AR2009Q3,AR,2009-Q3,1/7/2009,-0.090814939,-0.023532486,1.322924304,0.020950959,0.293378851,-0.002055572,-0.0565118,0.120343064,0.014235314,0.203,1.751260504,0.17041833,0.001566667,-0.258844548,1,0,0,0,0,0,0,0,0
AR2009Q4,AR,2009-Q4,1/10/2009,-0.092743591,0.086214257,1.281433937,0.021680468,0.293146537,-0.001568941,0.002819982,0.149934905,0.019129563,0.198,1.683962264,0.131202888,0.0012,-0.099599246,1,0,0,0,0,0,0,0,0
AR2010Q1,AR,2010-Q1,1/1/2010,-0.154025907,0.035913216,1.189864791,0.012724315,0.273661534,0.000487584,0.057132691,0.209698244,0.014940604,0.191,1.668421053,0.012882861,0.001333333,-0.135351828,1,0,0,0,0,0,0,0,0
AR2010Q2,AR,2010-Q2,1/4/2010,-0.183692951,0.094784579,1.184157393,0.005998992,0.269418056,0.000151657,0.162441995,0.22763997,0.014726678,0.187,1.67032967,-0.005352527,0.001933333,0.269851265,1,0,0,0,0,0,0,0,0
AR2010Q3,AR,2010-Q3,1/7/2010,-0.173972201,0.051900462,1.197528608,0.00251155,0.269027201,0.000988866,0.095077424,0.23313184,0.012849186,0.183,1.593617021,0.028179169,0.001866667,-0.083238314,1,0,0,0,0,0,0,0,0
AR2010Q4,AR,2010-Q4,1/10/2010,-0.172616819,0.030250531,1.13898932,-0.003823624,0.240922335,0.00423847,0.086097931,0.24650516,0.00781699,0.184,1.534736842,0.116662028,0.001866667,-0.228741017,1,0,0,0,0,0,0,0,0
AR2011Q1,AR,2011-Q1,1/1/2011,-0.176394002,0.062562066,1.128269777,-0.004966046,0.30667077,0.001492281,0.082926163,0.206817461,0.002258171,0.181,1.5375,0.011357743,0.001566667,-0.037100908,1,0,0,0,0,0,0,0,0
AR2011Q2,AR,2011-Q2,1/4/2011,-0.168084181,0.055271058,1.096550248,-0.00799236,0.317347443,0.00071248,0.044433438,0.211144918,0.000978499,0.181,1.547916667,0.025593823,0.000933333,-0.062765472,1,0,0,0,0,0,0,0,0
AR2011Q3,AR,2011-Q3,1/7/2011,-0.183644794,0.027430502,1.073696204,-0.009529787,0.339034733,-0.000202683,0.064093672,0.227249419,-0.000428881,0.185,1.579,-0.1118193,0.000833333,0.559270142,1,0,0,0,0,0,0,0,0
AR2011Q4,AR,2011-Q4,1/10/2011,-0.222064277,-0.0106999,1.092118845,-0.01012046,0.333126433,-0.002263243,0.052171319,0.209819962,-0.000181453,0.184,1.816546763,-0.1057626,0.000733333,-0.021284239,1,0,0,0,0,0,0,0,0
AR2012Q1,AR,2012-Q1,1/1/2012,-0.202886526,-0.007229347,1.163483065,-0.008962025,0.278520874,0.002683846,0.015642469,0.214818474,-0.001638949,0.181,1.770247934,0.097061938,0.001033333,-0.497536352,1,0,0,0,0,0,0,0,0
AR2012Q2,AR,2012-Q2,1/4/2012,-0.239009643,-0.067486946,1.116399571,-0.008787248,0.281939519,2.77475E-05,-0.046317572,0.215477085,-0.001831335,0.183,1.668141593,-0.063658214,0.001533333,0.095873273,1,0,0,0,0,0,0,0,0
AR2012Q3,AR,2012-Q3,1/7/2012,-0.237989707,0.042973541,1.14588515,-0.005822867,0.27414019,-0.002681879,-0.011182942,0.212382409,-0.001550197,0.185,1.543589744,-0.001918904,0.001433333,-0.21295597,1,0,0,0,0,0,0,0,0
AR2012Q4,AR,2012-Q4,1/10/2012,-0.213479056,0.002889243,1.116841198,-0.003688331,0.274735998,0.000243756,0.00555804,0.217821423,-0.001368376,0.192,1.435114504,0.049088791,0.0016,0.034011145,1,0,0,0,0,0,0,0,0
AR2013Q1,AR,2013-Q1,1/1/2013,-0.182272215,-0.044701547,1.044225324,-0.007214513,0.276786911,0.000408198,0.006540252,0.223299444,-0.006726976,0.189,1.485606061,0.047757513,0.001433333,-0.213883882,1,0,0,0,0,0,0,0,0
AR2013Q2,AR,2013-Q2,1/4/2013,-0.177847394,0.024854255,0.998116183,-0.0084364,0.314348624,-0.000877645,0.062460235,0.209363661,-0.006988288,0.19,1.445070423,-0.053428101,0.001166667,0.092438479,1,0,0,0,0,0,0,0,0
AR2013Q3,AR,2013-Q3,1/7/2013,-0.179763526,-0.048386505,0.991977083,-0.013416845,0.356212352,-0.000417983,0.025583899,0.219533439,-0.006355578,0.192,1.467105263,-0.048169691,0.000833333,-0.038288094,1,0,0,0,0,0,0,0,0
AR2013Q4,AR,2013-Q4,1/10/2013,-0.139982516,-0.058237426,0.919352739,-0.021464632,0.359543869,0.002414507,-0.000510206,0.233031769,-0.007006772,0.198,1.444311377,0.055016306,0.000866667,-0.003288035,1,0,0,0,0,0,0,0,0
AR2014Q1,AR,2014-Q1,1/1/2014,-0.039738856,-0.022935728,0.934023084,-0.025663089,0.391875012,0.002171355,-0.008890284,0.288634138,-0.0084213,0.196,1.470952381,-0.054053764,0.000733333,0.041024735,1,0,0,0,0,0,0,0,0
AR2014Q2,AR,2014-Q2,1/4/2014,-0.052402543,0.032838232,1.019943961,-0.024679165,0.439281613,-0.007407257,-0.020489387,0.331474428,-0.014311281,0.182,1.37,0.067642813,0.000933333,-0.151965184,1,0,0,0,0,0,0,0,0
AR2014Q3,AR,2014-Q3,1/7/2014,-0.095886552,-0.054596227,1.006621481,-0.023147159,0.414861807,0.001067573,-0.04238515,0.337002178,-0.016848098,0.176,1.4205,0.040626919,0.0009,0.02591315,1,0,0,0,0,0,0,0,0
AR2014Q4,AR,2014-Q4,1/10/2014,-0.170094392,-0.014457495,1.052797402,-0.016286015,0.370177645,-5.18293E-05,-0.028157301,0.329348038,-0.017499884,0.172,1.369458128,-0.08325665,0.001,0.206577276,1,0,0,0,0,0,0,0,0
AR2015Q1,AR,2015-Q1,1/1/2015,-0.227002909,-0.086084765,0.960753515,-0.014937196,0.365179351,0.001895752,0.00250909,0.269031545,-0.015492459,0.169,1.349753695,-0.013043232,0.0011,0.030177176,1,0,0,0,0,0,0,0,0
AR2015Q2,AR,2015-Q2,1/4/2015,-0.243043559,-0.008397959,0.933513578,-0.019617103,0.331713622,0.002210512,0.04031032,0.234630486,-0.016435554,0.172,1.277142857,0.047440356,0.001233333,-0.186954352,1,0,0,0,0,0,0,0,0
AR2015Q3,AR,2015-Q3,1/7/2015,-0.272878398,-0.003139673,0.897981783,-0.023022121,0.365385876,0.00084598,0.0396617,0.220655758,-0.022478424,0.171,1.278403756,-0.166677436,0.001366667,0.34016269,1,0,0,0,0,0,0,0,0
AR2015Q4,AR,2015-Q4,1/10/2015,-0.260484038,-0.06369559,0.873933953,-0.027428751,0.545480796,-0.004005705,0.024727009,0.222219366,-0.031805231,0.187,1.292975207,-0.037677352,0.0016,-0.125316378,1,0,0,0,0,0,0,0,0
AR2016Q1,AR,2016-Q1,1/1/2016,-0.059148244,0.069462381,0.937218782,-0.027518932,0.656246188,0.009350761,0.007286925,0.28166506,-0.041749978,0.184,1.352671756,-0.089947916,0.0036,0.184583778,1,0,0,0,0,0,0,0,0
AR2016Q2,AR,2016-Q2,1/4/2016,-0.113970892,-0.025033673,0.936884151,-0.029128818,1.342800636,0.022642903,-0.038588596,0.358974011,-0.038613061,0.179,1.328825623,0.078275404,0.003733333,-0.267626036,1,0,0,0,0,0,0,0,0
AR2016Q3,AR,2016-Q3,1/7/2016,-0.092872666,0.032450333,0.96707214,-0.027736563,1.184322164,0.012731977,-0.033272188,0.363862248,-0.040215765,0.179,1.379487179,0.080728121,0.003966667,-0.169344702,1,0,0,0,0,0,0,0,0
AR2016Q4,AR,2016-Q4,1/10/2016,-0.101370753,0.025040297,0.938226973,-0.027129116,0.950698395,0.019369416,-0.014932884,0.350416694,-0.035771612,0.181,1.421105528,-0.011717833,0.0045,0.063246248,1,0,0,0,0,0,0,0,0
AR2017Q1,AR,2017-Q1,1/1/2017,-0.10900433,-0.022317379,0.858857007,-0.029985462,0.638369937,0.025370481,0.002933922,0.291421436,-0.037966243,0.178,1.418604651,0.054924562,0.007,-0.18712911,1,0,0,0,0,0,0,0,0
AR2017Q2,AR,2017-Q2,1/4/2017,-0.149843796,0.024663646,0.848644621,-0.035028352,0.321687821,0.008192481,0.020786844,0.2178219,-0.034492625,0.186,1.475274725,0.069409788,0.0095,-0.022977307,1,0,0,0,0,0,0,0,0
AR2017Q3,AR,2017-Q3,1/7/2017,-0.086031919,0.020146111,0.829197759,-0.042376104,0.374988575,0.012071121,0.038179494,0.204340664,-0.029665091,0.196,1.371625199,0.072793177,0.011533333,-0.043104555,1,0,0,0,0,0,0,0,0
AR2017Q4,AR,2017-Q4,1/10/2017,-0.131577746,-0.016481443,0.772159957,-0.048470991,0.418732284,0.019113013,0.044866151,0.209727305,-0.02478136,0.207,1.332374101,0.051645593,0.012033333,-0.059903334,1,0,0,0,0,0,0,0,0
AR2018Q1,AR,2018-Q1,1/1/2018,-0.079610444,0.073801914,0.809857672,-0.051165162,0.35102117,0.025444756,0.04109022,0.22540277,-0.022820676,0.207,1.379069767,0.068418699,0.014466667,0.520952347,1,0,0,0,0,0,0,0,0
AR2018Q2,AR,2018-Q2,1/4/2018,-0.024848192,-0.06166381,0.810179085,-0.055466275,0.388106562,-0.002681167,-0.038063894,0.239820472,-0.018338687,0.234,1.55003879,-0.056327826,0.017366667,-0.12356567,1,0,0,0,0,0,0,0,0
AR2018Q3,AR,2018-Q3,1/7/2018,0.119154323,0.007643761,0.902066171,-0.058351716,0.471090737,-0.002574304,-0.036503555,0.303390488,-0.011128357,0.26,1.569168824,-0.077347732,0.019233333,-0.17642598,1,0,0,0,0,0,0,0,0
AR2018Q4,AR,2018-Q4,1/10/2018,0.101833262,0.053218299,1.067559491,-0.052505885,0.347522335,-0.001999901,-0.060831976,0.387647909,-0.00831804,0.224,,-0.07459934,0.0222,0.49319915,1,0,0,0,0,0,0,0,0
BO1994Q3,BO,1994-Q3,1/7/1994,-0.150703957,0.103238928,1.776056984,-0.030009564,0.580397978,0,0.0806931,0.06907835,,,3.070592676,0.121183467,0.044866667,-0.147988104,2,1,0,0,0,0,0,0,0
BO1994Q4,BO,1994-Q4,1/10/1994,-0.154264959,0.110568867,1.762208931,-0.015108878,0.605377015,0,0.033593494,0.079196686,,,3.431895093,-0.000264612,0.051666667,0.198779157,2,1,0,0,0,0,0,0,0
BO1995Q1,BO,1995-Q1,1/1/1995,-0.149652311,-0.092604044,1.316830654,-0.031670775,0.581370575,0,0.05257886,0.08534355,,,2.717678606,-0.216037007,0.0581,-0.241535429,2,1,0,0,0,0,0,0,0
BO1995Q2,BO,1995-Q2,1/4/1995,-0.153132982,0.143937263,1.3850545,-0.040510103,0.619430296,0,0.046740873,0.102255188,,,2.781415767,0.056950757,0.0602,0.016370458,2,1,0,0,0,0,0,0,0
BO1995Q3,BO,1995-Q3,1/7/1995,-0.142417769,-0.104932512,1.573086432,-0.047467412,0.544189264,0,0.030061416,0.092756487,,,2.438484252,0.034269188,0.057966667,0.022900143,2,1,0,0,0,0,0,0,0
BO1995Q4,BO,1995-Q4,1/10/1995,-0.109786767,-0.04629444,1.668673748,-0.04513578,0.42427186,0,0.058524272,0.107189609,,,2.894368601,-0.063703952,0.0572,0.033660573,2,1,0,0,0,0,0,0,0
BO1996Q1,BO,1996-Q1,1/1/1996,-0.079295568,0.12486799,1.539740403,-0.037611664,0.441963542,0,0.036344232,0.136171314,,,2.393391031,0.079958873,0.053633333,0.177051423,2,1,0,0,0,0,0,0,0
BO1996Q2,BO,1996-Q2,1/4/1996,-0.087259224,-0.066467843,1.256648196,-0.037653153,0.386499428,0,0.056858057,0.117024007,,,2.884210526,0.023005937,0.052433333,0.061089601,2,1,0,0,0,0,0,0,0
BO1996Q3,BO,1996-Q3,1/7/1996,-0.085808067,0.138138042,1.50819592,-0.041630809,0.373690771,0,0.042080697,0.12529501,,,2.89465154,-0.033931914,0.053066667,0.024750855,2,1,0,0,0,0,0,0,0
BO1996Q4,BO,1996-Q4,1/10/1996,-0.094057264,0.024962816,1.324136936,-0.054820339,0.362299712,0,0.038476566,0.091355775,,,3.651952129,-0.012780023,0.0528,0.02517811,2,1,0,0,0,0,0,0,0
BO1997Q1,BO,1997-Q1,1/1/1997,-0.090160285,-0.086300096,1.062390811,-0.065942029,0.392310663,0,0.048078725,0.044048081,,,3.561710794,0.082836862,0.052766667,0.146275844,2,1,0,0,0,0,0,0,0
BO1997Q2,BO,1997-Q2,1/4/1997,-0.086204972,0.108507944,1.383992095,-0.063170485,0.313063388,0,0.057009878,0.046878155,,,3.798510731,0.01736781,0.055233333,0.000324741,2,1,0,0,0,0,0,0,0
BO1997Q3,BO,1997-Q3,1/7/1997,-0.078692637,-0.017868246,1.045364586,-0.066608846,0.309181036,0,0.03928861,0.045457622,,,3.501084599,0.010918377,0.055333333,0.119194598,2,1,0,0,0,0,0,0,0
BO1997Q4,BO,1997-Q4,1/10/1997,-0.085899552,-0.044308165,0.949609242,-0.069900215,0.355222223,0,0.053438618,0.047594743,,0.715817606,2.643121758,-0.199590027,0.055066667,0.18818467,2,1,0,0,0,0,0,0,0
BO1998Q1,BO,1998-Q1,1/1/1998,-0.057596049,0.019670057,0.975733026,-0.071354018,0.463766808,0,0.067524564,0.084858865,,0.711827786,3.192190073,-0.073928094,0.0552,-0.239391668,2,1,0,0,0,0,0,0,0
BO1998Q2,BO,1998-Q2,1/4/1998,-0.071646776,-0.035808665,0.792453597,-0.084351202,0.617383528,0,0.049372237,0.082169386,,0.721373027,2.944559585,-0.02622208,0.055,0.009785475,2,1,0,0,0,0,0,0,0
BO1998Q3,BO,1998-Q3,1/7/1998,-0.079428117,-0.038923779,0.925842984,-0.085315957,1.032165563,0,0.046839917,0.065010903,,0.736492017,3.472399445,-0.28536146,0.055333333,0.323240554,2,1,0,0,0,0,0,0,0
BO1998Q4,BO,1998-Q4,1/10/1998,-0.099789463,-0.010505779,1.001772282,-0.078457008,1.290470585,0,0.039058181,0.064342518,,0.753544685,2.683392419,-0.035352645,0.0486,-0.007236841,2,1,0,0,0,0,0,0,0
BO1999Q1,BO,1999-Q1,1/1/1999,-0.060781848,0.035710595,0.985934275,-0.070954295,1.571743231,-0.002348133,0.007423875,0.025512077,,0.745227798,3.093542386,0.070736885,0.047333333,-0.080494276,2,1,0,0,0,0,0,0,0
BO1999Q2,BO,1999-Q2,1/4/1999,-0.084011915,-0.036085717,1.338422548,-0.044959802,1.667019203,-0.001938314,-0.008919594,0.01442172,,0.741366482,2.547494781,0.219452024,0.047466667,-0.110754821,2,1,0,0,0,0,0,0,0
BO1999Q3,BO,1999-Q3,1/7/1999,-0.089211659,-0.029574701,1.109051237,-0.030301358,1.646663585,-0.001954354,-0.007919542,0.019716278,,0.760028761,3.086696987,0.064433246,0.050933333,-0.045062804,2,1,0,0,0,0,0,0,0
BO1999Q4,BO,1999-Q4,1/10/1999,-0.097632339,-0.01503537,0.835592861,-0.024924416,1.56728894,-0.001915534,0.026991042,0.025703061,,0.750750403,2.829627571,0.052649486,0.053066667,-0.028812759,2,1,0,0,0,0,0,0,0
BO2000Q1,BO,2000-Q1,1/1/2000,-0.11550537,-0.252071428,0.712135682,-0.024007819,2.733908932,0,0.020916712,0.038318864,-0.019303651,0.741478643,3.311292271,0.171463047,0.056766667,0.02148309,2,1,0,0,0,0,0,0,0
BO2000Q2,BO,2000-Q2,1/4/2000,-0.11400128,-0.013403188,0.69018244,-0.032940427,1.837864057,0,0.048383866,0.046955243,-0.025656896,0.733972671,3.412790698,-0.128554071,0.062733333,0.073821427,2,1,0,0,0,0,0,0,0
BO2000Q3,BO,2000-Q3,1/7/2000,-0.114492715,-0.016475685,0.697814606,-0.031298722,1.745255177,0,0.010200052,0.049755131,-0.02679509,0.722542717,3.430760165,-0.052532162,0.0652,-0.262533046,2,1,0,0,0,0,0,0,0
BO2000Q4,BO,2000-Q4,1/10/2000,-0.108013087,-0.040556902,0.744165752,-0.019570662,1.012487524,0,0.019818113,0.044875704,-0.035765998,0.704357606,2.418408736,-0.18733804,0.064733333,0.305440483,2,1,0,0,0,0,0,0,0
BO2001Q1,BO,2001-Q1,1/1/2001,-0.131732626,0.113404859,0.811645713,-0.007055597,1.017050168,-0.004247643,-7.4102E-05,0.024842644,-0.047066369,0.690256883,1.814413857,-0.003438823,0.055933333,-0.01121765,2,1,0,0,0,0,0,0,0
BO2001Q2,BO,2001-Q2,1/4/2001,-0.11558908,-0.053178373,0.712764897,-0.002162834,0.913780081,-0.003663078,0.009028115,0.019220591,-0.045845373,0.680212668,2.036842105,-0.080714401,0.043266667,-0.072645531,2,1,0,0,0,0,0,0,0
BO2001Q3,BO,2001-Q3,1/7/2001,-0.112531978,0.025908687,0.770117912,0.001408001,0.972371882,-0.00168197,0.025912225,0.017133031,-0.054636841,0.672510518,2.200599887,-0.102171598,0.034966667,0.059100641,2,1,0,0,0,0,0,0,0
BO2001Q4,BO,2001-Q4,1/10/2001,-0.147908292,-0.005710699,0.799325638,0.001030043,0.752463307,-0.001638868,0.03168022,0.002339492,-0.060254684,0.675024577,2.160059149,-0.023174106,0.021333333,0.095010229,2,1,0,0,0,0,0,0,0
BO2002Q1,BO,2002-Q1,1/1/2002,-0.145527696,-0.025211269,0.754550224,-0.000410876,0.711685985,0.000303795,0.013822674,0.008101512,-0.067360008,0.67152656,2.069041461,0.157235191,0.017333333,-0.26742602,2,1,0,0,0,0,0,0,0
BO2002Q2,BO,2002-Q2,1/4/2002,-0.12332845,0.036166111,0.71650328,-0.001975589,0.823454203,-0.001405544,0.038615293,0.005443334,-0.069133777,0.670561857,2.614523359,0.041410137,0.0175,0.013128825,2,1,0,0,0,0,0,0,0
BO2002Q3,BO,2002-Q3,1/7/2002,-0.115302707,0.014700763,0.69956469,-0.00909227,0.822812677,0.056047869,0.037399759,0.002498851,-0.067816446,0.664193501,2.018654305,-0.151497379,0.0174,0.482613657,2,1,0,0,0,0,0,0,0
BO2002Q4,BO,2002-Q4,1/10/2002,-0.112277851,0.069286548,0.85678306,-0.008791209,1.388558167,-0.065145673,0.009029867,0.020510407,-0.062597361,0.668846715,1.954044584,-0.041726647,0.014433333,-0.132168916,2,1,0,0,0,0,0,0,0
BO2003Q1,BO,2003-Q1,1/1/2003,-0.155585116,0.102441172,0.878181915,-0.003432877,0.836582614,0.001914013,0.033176328,0.026669407,-0.052613724,0.663128966,1.563413859,8.93091E-05,0.0125,-0.023181398,2,1,0,0,0,0,0,0,0
BO2003Q2,BO,2003-Q2,1/4/2003,-0.195162336,0.04184446,0.957747286,0.008229064,0.673397192,-0.01744827,0.03242812,0.031196865,-0.04868397,0.658256234,2.228185104,0.066605057,0.012466667,-0.332444906,2,1,0,0,0,0,0,0,0
BO2003Q3,BO,2003-Q3,1/7/2003,-0.188021553,0.046028107,0.977804367,0.027758257,0.558859589,-0.002291772,0.009022316,0.035696574,-0.039807687,0.65183846,1.210176352,0.169498619,0.010166667,-0.108357373,2,1,0,0,0,0,0,0,0
BO2003Q4,BO,2003-Q4,1/10/2003,-0.192381855,0.055665799,1.031665593,0.04532872,0.387837326,-0.015550785,0.0337166,0.037764325,-0.033770161,0.641533896,1.205112782,0.130431505,0.009966667,-0.103117429,2,1,0,0,0,0,0,0,0
BO2004Q1,BO,2004-Q1,1/1/2004,-0.200377273,0.131625739,1.103592239,0.056502042,0.4291028,-0.01118113,0.043862036,0.042364616,-0.029040876,0.623401397,1.293161539,0.125717101,0.010033333,-0.045137032,2,1,0,0,0,0,0,0,0
BO2004Q2,BO,2004-Q2,1/4/2004,-0.176199038,0.04843561,1.130459369,0.068420386,0.378420479,0.006716247,0.036466557,0.043119149,-0.02230706,0.60613151,1.574826637,-0.057413643,0.0101,-0.026023135,2,1,0,0,0,0,0,0,0
BO2004Q3,BO,2004-Q3,1/7/2004,-0.171592652,0.067641519,1.134277787,0.076764238,0.276598839,0.010480323,0.061530694,0.044497685,-0.017039171,0.590101916,2.609126374,-0.015868714,0.014333333,-0.049768107,2,1,0,0,0,0,0,0,0
BO2004Q4,BO,2004-Q4,1/10/2004,-0.179344915,0.000205532,1.042126819,0.069095048,0.386918782,-0.02203161,0.02661501,0.043583339,0.004014469,0.585310013,2.812156587,0.133423959,0.0195,-0.123272119,2,1,0,0,0,0,0,0,0
BO2005Q1,BO,2005-Q1,1/1/2005,-0.170358378,0.079342362,1.104940922,0.073832095,0.368362992,-0.009073529,0.044498349,0.053168002,0.004111705,0.56635374,4.007570978,0.102091504,0.0247,-0.065398217,2,1,0,0,0,0,0,0,0
BO2005Q2,BO,2005-Q2,1/4/2005,-0.163783926,0.132375946,1.116992377,0.078730678,0.41231609,-0.045076376,0.039753884,0.055992308,0.027420417,0.568822167,3.451236395,-0.004870435,0.029433333,0.047369722,2,1,0,0,0,0,0,0,0
BO2005Q3,BO,2005-Q3,1/7/2005,-0.158994348,0.01751128,1.07676148,0.077533254,0.303180748,-0.006959435,0.038062585,0.052701445,0.050131962,0.552818738,3.009683896,0.107140755,0.0346,-0.090212887,2,1,0,0,0,0,0,0,0
BO2005Q4,BO,2005-Q4,1/10/2005,-0.149388917,0.126348461,1.171955495,0.088133292,0.210576591,-0.004703298,0.05459187,0.048607032,0.063069372,0.540420684,2.946220133,0.071327637,0.0398,0.042428351,2,1,0,0,0,0,0,0,0
BO2006Q1,BO,2006-Q1,1/1/2006,-0.145233195,0.131800121,1.193085497,0.095034548,0.111775712,-0.01726598,0.044138602,0.038631413,0.062685835,0.482718451,2.933262103,0.155234137,0.044566667,-0.059582699,2,1,0,0,0,0,0,0,0
BO2006Q2,BO,2006-Q2,1/4/2006,-0.143857899,0.007050984,1.143447846,0.099920702,0.076517587,0.017075855,0.038660278,0.039754864,0.0663061,0.470925987,2.403694621,0.020202419,0.049066667,0.187692717,2,1,0,0,0,0,0,0,0
BO2006Q3,BO,2006-Q3,1/7/2006,-0.129491858,0.075539136,1.359894609,0.123943184,0.058546753,0.01807752,0.057396138,0.043284108,0.048326803,0.455834948,3.239743554,-0.027720229,0.052466667,-0.06547489,2,1,0,0,0,0,0,0,0
BO2006Q4,BO,2006-Q4,1/10/2006,-0.122696325,-0.006042443,1.293777293,0.136762153,0.0491021,-0.0097948,0.051898305,0.045919205,0.035932081,0.445894119,3.421104536,0.103190329,0.052466667,-0.209588342,2,1,0,0,0,0,0,0,0
BO2007Q1,BO,2007-Q1,1/1/2007,-0.103916386,-0.017321008,1.096526491,0.14092812,0.060875754,-0.011612018,0.02522638,0.06388041,0.030398315,0.43183002,3.65461079,0.07063538,0.052566667,0.129739419,2,1,0,0,0,0,0,0,0
BO2007Q2,BO,2007-Q2,1/4/2007,-0.122378646,0.040141848,1.157520826,0.142516615,0.051010652,-0.005269709,0.040894151,0.063668165,0.032921897,0.438679654,2.932989691,0.100797714,0.0525,0.088917674,2,1,0,0,0,0,0,0,0
BO2007Q3,BO,2007-Q3,1/7/2007,-0.094634757,0.067021058,1.147716905,0.133893494,0.041252948,-0.001144545,0.053427806,0.094294459,0.048732422,0.430794327,5.235145386,0.088565499,0.050733333,0.452471544,2,1,0,0,0,0,0,0,0
BO2007Q4,BO,2007-Q4,1/10/2007,-0.101231057,0.166020984,1.274117268,0.135335956,0.043258452,0.007342316,0.061047599,0.110181726,0.057329073,0.424202264,3.24015748,0.13569273,0.044966667,0.020204584,2,1,0,0,0,0,0,0,0
BO2008Q1,BO,2008-Q1,1/1/2008,-0.091101263,0.20030201,1.363900775,0.149199775,0.02768059,-0.003100525,0.065537823,0.121519869,0.040978839,0.404994578,3.433726068,-0.102482852,0.031766667,0.170309512,2,1,0,0,0,0,0,0,0
BO2008Q2,BO,2008-Q2,1/4/2008,-0.066080103,1.95842E-05,1.210303363,0.149232555,0.02455294,-0.014880281,0.068856653,0.152402027,0.038691678,0.394173532,2.96128561,0.033920258,0.020866667,-0.233880591,2,1,0,0,0,0,0,0,0
BO2008Q3,BO,2008-Q3,1/7/2008,-0.020948311,0.011789925,1.177495805,0.146598998,0.023629086,0.001007147,0.070638215,0.134013847,0.028703627,0.39118606,2.965177896,-0.205998598,0.0194,0.192975798,2,1,0,0,0,0,0,0,0
BO2008Q4,BO,2008-Q4,1/10/2008,0.091557164,-0.04121321,1.174794961,0.135409719,0.025983928,-0.034290999,0.041929538,0.116906507,0.013384476,0.395265887,2.608187135,-0.52909797,0.005066667,0.848862581,2,1,0,0,0,0,0,0,0
BO2009Q1,BO,2009-Q1,1/1/2009,0.070187834,-0.215179809,1.011896152,0.111445708,0.026421111,-0.038501819,0.029487511,0.082079086,0.017154781,0.394139873,2.291688724,-0.044029371,0.001833333,-0.264002878,2,1,0,0,0,0,0,0,0
BO2009Q2,BO,2009-Q2,1/4/2009,-0.010159173,0.003691781,1.086812943,0.097677367,0.025779005,-0.019742802,0.02199751,0.034716838,-0.004433709,0.409805766,3.303709874,0.276688933,0.0018,-0.309678851,2,1,0,0,0,0,0,0,0
BO2009Q3,BO,2009-Q3,1/7/2009,-0.070828243,0.022964389,1.042126152,0.08253981,0.024377347,0.018248707,0.036277032,0.011600772,0.005864863,0.429017333,6.851626016,0.17041833,0.001566667,-0.258844548,2,1,0,0,0,0,0,0,0
BO2009Q4,BO,2009-Q4,1/10/2009,-0.115073683,0.069270015,1.030544268,0.058875401,0.075951518,0.003258571,0.046276232,0.004991447,0.017672281,0.439206664,5.857223159,0.131202888,0.0012,-0.099599246,2,1,0,0,0,0,0,0,0
